Cue,Target,Frequency,Semantic,Rhyme,PronCue,NPhonCue,PronCue_processed,NSyllCue,cue_Length,cue_Freq_N,PhonTarget,NPhonTarget,PhonTarget_processed,NSyllTarget,Target_Length,Target_Freq_N,word_dist,pron_dist,category
gnat,cat,2,0,1,nat,3,a,1,4,5.33,kat,3,a,1,3,8.8,2,1,1
hat,cat,7,0,1,hat,3,a,1,3,8.97,kat,3,a,1,3,8.8,1,1,3
mat,cat,2,0,1,mat,3,a,1,3,8.87,kat,3,a,1,3,8.8,1,1,1
pat,cat,1,0,1,pat,3,a,1,3,8.73,kat,3,a,1,3,8.8,1,1,0
rat,cat,9,1,1,rat,3,a,1,3,8.28,kat,3,a,1,3,8.8,1,1,3
talc,cat,1,0,0,talk,4,a,1,4,8.56,kat,3,a,1,3,8.8,3,3,0
cache,catch,8,0,0,kaS,3,a,1,5,2.71,katS,3,a,1,5,7.8,2,1,3
chase,catch,1,0,0,tSes,3,e,1,5,7.77,katS,3,a,1,5,7.8,4,4,0
coach,catch,1,0,0,kotS,3,o,1,5,6.13,katS,3,a,1,5,7.8,2,1,0
crutch,catch,1,0,0,krVtS,4,?,1,6,6.24,katS,3,a,1,5,7.8,2,2,0
depth,catch,1,0,0,dEpT,4,E,1,5,11.26,katS,3,a,1,5,7.8,4,4,0
fresh,catch,1,0,0,frES,4,E,1,5,9.33,katS,3,a,1,5,7.8,4,3,0
latch,catch,8,0,1,latS,3,a,1,5,7.23,katS,3,a,1,5,7.8,1,1,3
match,catch,11,0,1,matS,3,a,1,5,7.73,katS,3,a,1,5,7.8,1,1,3
patch,catch,2,0,1,patS,3,a,1,5,7.31,katS,3,a,1,5,7.8,1,1,1
scotch,catch,1,0,0,skAtS,4,A,1,6,5.24,katS,3,a,1,5,7.8,2,2,0
snatch,catch,10,0,1,snatS,4,a,1,6,5.09,katS,3,a,1,5,7.8,2,2,3
stretch,catch,9,0,0,strEtS,5,E,1,7,3.5,katS,3,a,1,5,7.8,4,4,3
watch,catch,1,0,0,wAtS,3,A,1,5,7.81,katS,3,a,1,5,7.8,1,2,0
blot,caught,2,0,1,blAt,4,A,1,4,8.44,kOt,3,O,1,6,8,5,3,1
bought,caught,5,0,1,bOt,3,O,1,6,6.59,kOt,3,O,1,6,8,2,1,3
cough,caught,1,0,0,kOf,3,O,1,5,5.62,kOt,3,O,1,6,8,2,1,0
draught,caught,2,0,1,draft,5,a,1,7,6.51,kOt,3,O,1,6,8,2,4,1
knot,caught,3,0,1,nAt,3,A,1,4,7.6,kOt,3,O,1,6,8,5,2,2
lot,caught,1,0,1,lAt,3,A,1,3,8.61,kOt,3,O,1,6,8,5,2,0
not,caught,1,0,1,nAt,3,A,1,3,8.89,kOt,3,O,1,6,8,5,2,0
plot,caught,1,0,1,plAt,4,A,1,4,5.78,kOt,3,O,1,6,8,5,3,0
shot,caught,1,0,1,SAt,3,A,1,4,7.71,kOt,3,O,1,6,8,5,2,0
sought,caught,1,0,1,sOt,3,O,1,6,6.39,kOt,3,O,1,6,8,2,1,0
vault,caught,1,0,0,vOlt,4,O,1,5,5.92,kOt,3,O,1,6,8,3,2,0
watt,caught,1,0,1,wAt,3,A,1,4,7.65,kOt,3,O,1,6,8,4,2,0
yacht,caught,3,0,0,jAt,3,A,1,5,5.02,kOt,3,O,1,6,8,3,2,2
gauze,cause,5,0,1,gOz,3,O,1,5,5.97,kOz,3,O,1,5,6.5,2,1,3
pause,cause,10,0,1,pOz,3,O,1,5,8.59,kOz,3,O,1,5,6.5,1,1,3
sauce,cause,1,0,0,sOs,3,O,1,5,5.61,kOz,3,O,1,5,6.5,2,2,0
bathe,cave,1,0,0,beD,3,e,1,5,4.69,kev,3,e,1,4,8.9,3,2,0
brave,cave,2,0,1,brev,4,e,1,5,6.99,kev,3,e,1,4,8.9,2,2,1
carve,cave,2,0,0,kArv,4,A,1,5,5.45,kev,3,e,1,4,8.9,1,2,1
catch,cave,1,0,0,katS,3,a,1,5,7.78,kev,3,e,1,4,8.9,3,3,0
chafe,cave,1,0,0,tSef,3,e,1,5,7.59,kev,3,e,1,4,8.9,2,3,0
crave,cave,2,0,1,krev,4,e,1,5,6.35,kev,3,e,1,4,8.9,1,1,1
curve,cave,1,0,0,k3`v,3,3`,1,5,7.13,kev,3,e,1,4,8.9,2,2,0
have,cave,2,0,0,hav,3,a,1,4,7.5,kev,3,e,1,4,8.9,1,2,1
shave,cave,2,0,1,Sev,3,e,1,5,8.12,kev,3,e,1,4,8.9,2,1,1
slave,cave,1,0,1,slev,4,e,1,5,5.94,kev,3,e,1,4,8.9,2,2,0
suave,cave,1,0,0,swAv,4,A,1,5,7.51,kev,3,e,1,4,8.9,2,3,0
wave,cave,6,0,1,wev,3,e,1,4,7.68,kev,3,e,1,4,8.9,1,1,3
crease,cease,9,0,1,kris,4,i,1,6,9.6,sis,3,i,1,5,6.7,1,2,3
cyst,cease,1,0,0,sIst,4,I,1,4,10.8,sis,3,i,1,5,6.7,3,2,0
ease,cease,1,0,0,iz,2,i,1,4,8.4,sis,3,i,1,5,6.7,1,2,0
feast,cease,1,0,0,fist,4,i,1,5,10.25,sis,3,i,1,5,6.7,2,2,0
lease,cease,1,0,1,lis,3,i,1,5,8,sis,3,i,1,5,6.7,1,1,0
least,cease,1,0,0,list,4,i,1,5,7.55,sis,3,i,1,5,6.7,2,2,0
niece,cease,1,0,0,nis,3,i,1,5,10.74,sis,3,i,1,5,6.7,4,1,0
peace,cease,1,0,1,pis,3,i,1,5,6.56,sis,3,i,1,5,6.7,2,1,0
priest,cease,2,0,0,prist,5,i,1,6,2.01,sis,3,i,1,5,6.7,5,3,1
tease,cease,1,0,1,tiz,3,i,1,5,7.68,sis,3,i,1,5,6.7,1,2,0
least,ceased,1,0,1,list,4,i,1,5,7.55,sist,4,i,1,6,6.1,3,1,0
priest,ceased,1,0,1,prist,5,i,1,6,2.01,sist,4,i,1,6,6.1,6,2,0
smell,cell,1,0,1,smEl,4,E,1,5,9.06,sEl,3,E,1,4,9.1,2,1,0
cell,cello,2,0,0,sEl,3,E,1,4,9.1,tSE.lo,4,E.,2,5,8.1,1,4,1
scent,cent,8,0,1,sEnt,4,E,1,5,9.05,sEnt,4,E,1,4,8.3,1,0,3
sense,cents,3,0,1,sEns,4,E,1,5,6.05,sEnts,5,E,1,5,5.3,3,1,2
since,cents,1,0,0,sIns,4,I,1,5,5.13,sEnts,5,E,1,5,5.3,4,2,0
tense,cents,1,0,1,tEns,4,E,1,5,7.03,sEnts,5,E,1,5,5.3,3,2,0
chase,chafe,1,0,0,tSes,3,e,1,5,7.77,tSef,3,e,1,5,7.6,1,1,0
safe,chafe,2,0,1,sef,3,e,1,4,8.53,tSef,3,e,1,5,7.6,2,2,1
change,chain,2,0,0,tSendZ,4,e,1,6,10.85,tSen,3,e,1,5,6.3,3,2,1
chase,chain,1,0,0,tSes,3,e,1,5,7.77,tSen,3,e,1,5,6.3,2,1,0
drain,chain,1,0,1,dren,4,e,1,5,7.83,tSen,3,e,1,5,6.3,2,2,0
mane,chain,1,0,1,men,3,e,1,4,8,tSen,3,e,1,5,6.3,4,2,0
aisle,chair,1,0,0,aIl,2,aI,1,5,5.57,tSEr,3,E,1,5,8.1,5,4,0
chain,chair,3,0,0,tSen,3,e,1,5,6.33,tSEr,3,E,1,5,8.1,1,2,2
cheer,chair,2,0,0,tSIr,3,I,1,5,7.77,tSEr,3,E,1,5,8.1,2,1,1
chest,chair,1,0,0,tSEst,4,E,1,5,8.43,tSEr,3,E,1,5,8.1,3,2,0
chore,chair,2,0,0,tSOr,3,O,1,5,7.21,tSEr,3,E,1,5,8.1,3,1,1
lair,chair,1,0,1,lEr,3,E,1,4,8.28,tSEr,3,E,1,5,8.1,2,2,0
share,chair,1,0,1,SEr,3,E,1,5,7.89,tSEr,3,E,1,5,8.1,3,1,0
stair,chair,2,0,1,stEr,4,E,1,5,6.76,tSEr,3,E,1,5,8.1,2,2,1
camp,champ,2,0,1,kamp,4,a,1,4,6.37,tSamp,4,a,1,5,6,1,2,1
cramp,champ,1,0,1,kramp,5,a,1,5,5.92,tSamp,4,a,1,5,6,1,2,0
lamp,champ,1,0,1,lamp,4,a,1,4,6.61,tSamp,4,a,1,5,6,2,2,0
tramp,champ,1,0,1,tramp,5,a,1,5,5.69,tSamp,4,a,1,5,6,2,1,0
dance,chance,5,0,1,dans,4,a,1,5,7.02,tSans,4,a,1,6,8.1,2,2,3
grant,chance,1,0,0,grant,5,a,1,5,6.73,tSans,4,a,1,6,8.1,4,3,0
pants,chance,1,0,0,pants,5,a,1,5,6.08,tSans,4,a,1,6,8.1,4,3,0
trance,chance,1,0,1,trans,5,a,1,6,7.33,tSans,4,a,1,6,8.1,2,1,0
chance,change,1,0,0,tSans,4,a,1,6,8.09,tSendZ,4,e,1,6,10.9,1,3,0
charge,change,2,0,0,tSArdZ,4,A,1,6,11.96,tSendZ,4,e,1,6,10.9,1,2,1
chunk,change,1,1,0,tSVNk,4,?,1,5,6.89,tSendZ,4,e,1,6,10.9,3,4,0
range,change,5,0,1,rendZ,4,e,1,5,4,tSendZ,4,e,1,6,10.9,2,2,3
aunt,chant,1,0,1,ant,3,a,1,4,7.11,tSant,4,a,1,5,7.3,3,2,0
chain,chant,1,0,0,tSen,3,e,1,5,6.33,tSant,4,a,1,5,7.3,2,2,0
gaunt,chant,1,0,0,gOnt,4,O,1,5,4.98,tSant,4,a,1,5,7.3,3,3,0
grant,chant,1,0,1,grant,5,a,1,5,6.73,tSant,4,a,1,5,7.3,2,2,0
pants,chants,1,0,1,pants,5,a,1,5,6.08,tSants,5,a,1,6,8.9,2,2,0
chafe,chap,2,0,0,tSef,3,e,1,5,7.59,tSap,3,a,1,4,8.3,2,2,1
chasm,chap,1,0,0,ka.zm=,4,a.,2,5,8.68,tSap,3,a,1,4,8.3,2,6,0
cheap,chap,1,0,0,tSip,3,i,1,5,7.64,tSap,3,a,1,4,8.3,1,1,0
slap,chap,1,0,1,slap,4,a,1,4,7.18,tSap,3,a,1,4,8.3,2,2,0
charge,char,2,0,0,tSArdZ,4,A,1,6,11.96,tSAr,3,A,1,4,6.7,2,2,1
change,charge,1,0,0,tSendZ,4,e,1,6,10.85,tSArdZ,4,A,1,6,12,1,2,0
large,charge,11,0,1,lArdZ,4,A,1,5,6.94,tSArdZ,4,A,1,6,12,2,2,3
arm,charm,1,0,1,Arm,3,A,1,3,9.11,tSArm,4,A,1,5,6.9,2,2,0
chime,charm,1,0,0,tSaIm,3,aI,1,5,5.68,tSArm,4,A,1,5,6.9,3,2,0
harm,charm,5,0,1,hArm,4,A,1,4,7.64,tSArm,4,A,1,5,6.9,1,2,3
charm,charming,1,1,0,tSArm,4,A,1,5,6.94,tSArm.IN,6,A,2,8,6.2,3,3,0
art,chart,1,0,1,Art,3,A,1,3,8.84,tSArt,4,A,1,5,7.1,2,2,0
cart,chart,4,0,1,kArt,4,A,1,4,8.41,tSArt,4,A,1,5,7.1,1,2,2
chirp,chart,1,0,0,tS3`p,3,3`,1,5,5.82,tSArt,4,A,1,5,7.1,2,3,0
dart,chart,1,0,1,dArt,4,A,1,4,8.31,tSArt,4,A,1,5,7.1,2,2,0
base,chase,5,0,1,bes,3,e,1,4,7.55,tSes,3,e,1,5,7.8,2,2,3
case,chase,3,0,1,kes,3,e,1,4,9.16,tSes,3,e,1,5,7.8,1,2,2
chance,chase,1,0,0,tSans,4,a,1,6,8.09,tSes,3,e,1,5,7.8,2,2,0
chasm,chase,3,0,0,ka.zm=,4,a.,2,5,8.68,tSes,3,e,1,5,7.8,1,6,2
crease,chase,1,0,0,kris,4,i,1,6,9.6,tSes,3,e,1,5,7.8,2,3,0
race,chase,1,1,1,res,3,e,1,4,8.18,tSes,3,e,1,5,7.8,3,2,0
vase,chase,2,0,0,ves,3,e,1,4,7.99,tSes,3,e,1,5,7.8,2,2,1
waste,chased,1,0,1,west,4,e,1,5,7.37,tSest,4,e,1,6,5.4,4,2,0
chase,chasm,1,0,0,tSes,3,e,1,5,7.77,ka.zm=,4,a.,2,5,8.7,1,6,0
baste,chaste,1,0,1,best,4,e,1,5,8.02,tSest,4,e,1,6,2.6,2,2,0
chase,chaste,3,0,0,tSes,3,e,1,5,7.77,tSest,4,e,1,6,2.6,1,1,2
chasm,chaste,1,0,0,ka.zm=,4,a.,2,5,8.68,tSest,4,e,1,6,2.6,2,6,0
waste,chaste,1,0,1,west,4,e,1,5,7.37,tSest,4,e,1,6,2.6,2,2,0
chafe,chat,1,0,0,tSef,3,e,1,5,7.59,tSat,3,a,1,4,8.1,2,2,0
chart,chat,1,0,0,tSArt,4,A,1,5,7.05,tSat,3,a,1,4,8.1,1,2,0
creep,cheap,1,0,1,krip,4,i,1,5,6.92,tSip,3,i,1,5,7.6,2,2,0
reap,cheap,1,0,1,rip,3,i,1,4,8.42,tSip,3,i,1,5,7.6,2,2,0
sheep,cheap,1,0,1,Sip,3,i,1,5,8.26,tSip,3,i,1,5,7.6,2,1,0
sweep,cheap,1,0,1,swip,4,i,1,5,9.2,tSip,3,i,1,5,7.6,3,2,0
weak,cheap,1,0,0,wik,3,i,1,4,7.74,tSip,3,i,1,5,7.6,3,3,0
eat,cheat,1,0,1,it,2,i,1,3,8.49,tSit,3,i,1,5,8.5,2,2,0
heat,cheat,3,0,1,hit,3,i,1,4,8.92,tSit,3,i,1,5,8.5,1,2,2
meat,cheat,1,0,1,mit,3,i,1,4,8.74,tSit,3,i,1,5,8.5,2,2,0
meet,cheat,1,0,1,mit,3,i,1,4,7.01,tSit,3,i,1,5,8.5,3,2,0
neat,cheat,1,0,1,nit,3,i,1,4,8.17,tSit,3,i,1,5,8.5,2,2,0
cheek,check,4,0,0,tSik,3,i,1,5,8.8,tSEk,3,E,1,5,8,1,1,2
deck,check,2,0,1,dEk,3,E,1,4,8.71,tSEk,3,E,1,5,8,2,2,1
neck,check,1,0,1,nEk,3,E,1,4,8.83,tSEk,3,E,1,5,8,2,2,0
wreck,check,2,0,1,rEk,3,E,1,5,4.94,tSEk,3,E,1,5,8,2,2,1
flex,checks,2,0,1,flEks,5,E,1,4,6.93,tSEks,4,E,1,6,5.8,5,2,1
next,checks,2,0,0,nEkst,5,E,1,4,8.57,tSEks,4,E,1,6,5.8,5,3,1
sex,checks,1,0,1,sEks,4,E,1,3,8.8,tSEks,4,E,1,6,5.8,5,2,0
check,cheek,3,0,0,tSEk,3,E,1,5,7.97,tSik,3,i,1,5,8.8,1,1,2
chic,cheek,1,0,1,Sik,3,i,1,4,6.26,tSik,3,i,1,5,8.8,3,1,0
meek,cheek,2,0,1,mik,3,i,1,4,7.74,tSik,3,i,1,5,8.8,2,2,1
speak,cheek,1,0,1,spik,4,i,1,5,7.2,tSik,3,i,1,5,8.8,3,2,0
cheap,cheep,1,0,1,tSip,3,i,1,5,7.64,tSip,3,i,1,5,8.5,1,0,0
deep,cheep,1,0,1,dip,3,i,1,4,7.7,tSip,3,i,1,5,8.5,2,2,0
beer,cheer,2,0,1,bIr,3,I,1,4,7.39,tSIr,3,I,1,5,7.8,2,2,1
cheese,cheer,1,0,0,tSiz,3,i,1,6,1.1,tSIr,3,I,1,5,7.8,2,2,0
hear,cheer,1,0,1,hIr,3,I,1,4,8.96,tSIr,3,I,1,5,7.8,2,2,0
veer,cheer,1,0,1,vIr,3,I,1,4,7.32,tSIr,3,I,1,5,7.8,2,2,0
breathe,cheese,1,0,0,briD,4,i,1,7,4.36,tSiz,3,i,1,6,1.1,5,3,0
chase,cheese,1,0,0,tSes,3,e,1,5,7.77,tSiz,3,i,1,6,1.1,2,2,0
chef,cheese,1,0,0,SEf,3,E,1,4,6.75,tSiz,3,i,1,6,1.1,3,3,0
chess,cheese,1,0,0,tSEs,3,E,1,5,7.12,tSiz,3,i,1,6,1.1,2,2,0
choose,cheese,1,0,0,tSuz,3,u,1,6,4.83,tSiz,3,i,1,6,1.1,2,1,0
grease,cheese,1,0,0,gris,4,i,1,6,6.22,tSiz,3,i,1,6,1.1,3,3,0
seize,cheese,3,0,1,siz,3,i,1,5,6.4,tSiz,3,i,1,6,1.1,4,2,2
wheeze,cheese,3,0,1,hwiz,4,i,1,6,3.09,tSiz,3,i,1,6,1.1,2,2,2
chafe,chef,4,0,0,tSef,3,e,1,5,7.59,SEf,3,E,1,4,6.7,2,2,2
chance,chef,1,0,0,tSans,4,a,1,6,8.09,SEf,3,E,1,4,6.7,4,4,0
chief,chef,4,0,0,tSif,3,i,1,5,7.33,SEf,3,E,1,4,6.7,1,2,2
chop,chef,1,1,0,tSAp,3,A,1,4,7.05,SEf,3,E,1,4,6.7,2,3,0
clef,chef,9,0,1,klEf,4,E,1,4,5.51,SEf,3,E,1,4,6.7,1,2,3
cleft,chef,1,0,0,klEft,5,E,1,5,4.57,SEf,3,E,1,4,6.7,2,3,0
shelf,chef,2,0,0,SElf,4,E,1,5,7.44,SEf,3,E,1,4,6.7,2,1,1
cheese,chess,2,0,0,tSiz,3,i,1,6,1.1,tSEs,3,E,1,5,7.1,2,2,1
chest,chess,2,0,1,tSEst,4,E,1,5,8.43,tSEs,3,E,1,5,7.1,1,1,1
dress,chess,1,0,1,drEs,4,E,1,5,6.91,tSEs,3,E,1,5,7.1,2,2,0
press,chess,1,0,1,prEs,4,E,1,5,6.35,tSEs,3,E,1,5,7.1,2,2,0
best,chest,3,0,1,bEst,4,E,1,4,8.22,tSEst,4,E,1,5,8.4,2,2,2
bless,chest,1,0,0,blEs,4,E,1,5,3.7,tSEst,4,E,1,5,8.4,3,3,0
chess,chest,7,0,0,tSEs,3,E,1,5,7.12,tSEst,4,E,1,5,8.4,1,1,3
crest,chest,4,0,1,krEst,5,E,1,5,7.01,tSEst,4,E,1,5,8.4,1,2,2
guest,chest,2,0,1,gEst,4,E,1,5,10.36,tSEst,4,E,1,5,8.4,2,2,1
lest,chest,1,0,1,lEst,4,E,1,4,9.5,tSEst,4,E,1,5,8.4,2,2,0
nest,chest,1,0,1,nEst,4,E,1,4,8.88,tSEst,4,E,1,5,8.4,2,2,0
quest,chest,2,0,1,kwEst,5,E,1,5,9.6,tSEst,4,E,1,5,8.4,2,2,1
vest,chest,2,0,1,vEst,4,E,1,4,9.08,tSEst,4,E,1,5,8.4,2,2,1
yes,chest,1,0,0,jEs,3,E,1,3,8.37,tSEst,4,E,1,5,8.4,3,3,0
zest,chest,1,0,1,zEst,4,E,1,4,9.35,tSEst,4,E,1,5,8.4,2,2,0
brew,chew,1,0,1,bru,3,?,1,4,8,tSu,2,u,1,4,6.2,2,2,0
crew,chew,1,0,1,kru,3,u,1,4,7.77,tSu,2,u,1,4,6.2,1,2,0
do,chew,2,0,0,du,2,u,1,2,10.71,tSu,2,u,1,4,6.2,4,2,1
few,chew,1,0,1,fju,3,u,1,3,7.63,tSu,2,u,1,4,6.2,2,2,0
gnaw,chew,1,0,0,nO,2,O,1,4,7.13,tSu,2,u,1,4,6.2,3,3,0
sew,chew,2,0,0,so,2,o,1,3,8.96,tSu,2,u,1,4,6.2,2,3,1
two,chew,1,0,1,tu,2,u,1,3,9.94,tSu,2,u,1,4,6.2,4,1,0
you,chew,1,0,0,ju,2,u,1,3,6.14,tSu,2,u,1,4,6.2,4,2,0
chew,chewing,1,1,0,tSu,2,u,1,4,6.23,tSu.IN,4,u.I,2,7,1.8,3,3,0
cache,chic,1,0,0,kaS,3,a,1,5,2.71,Sik,3,i,1,4,6.3,4,3,0
cheek,chic,1,0,1,tSik,3,i,1,5,8.8,Sik,3,i,1,4,6.3,3,1,0
chick,chic,3,0,0,tSIk,3,I,1,5,8.12,Sik,3,i,1,4,6.3,1,2,2
clique,chic,1,0,1,klik,4,i,1,6,2.25,Sik,3,i,1,4,6.3,4,2,0
freak,chic,1,0,0,frik,4,i,1,5,7.42,Sik,3,i,1,4,6.3,5,2,0
cheek,chick,1,0,0,tSik,3,i,1,5,8.8,tSIk,3,I,1,5,8.1,2,1,0
chic,chick,15,0,0,Sik,3,i,1,4,6.26,tSIk,3,I,1,5,8.1,1,2,3
chuck,chick,1,0,0,tSVk,3,?,1,5,7.34,tSIk,3,I,1,5,8.1,1,1,0
click,chick,2,0,1,klIk,4,I,1,5,6.8,tSIk,3,I,1,5,8.1,1,2,1
clique,chick,1,0,0,klik,4,i,1,6,2.25,tSIk,3,I,1,5,8.1,4,3,0
flick,chick,8,0,1,flIk,4,I,1,5,7.44,tSIk,3,I,1,5,8.1,2,2,3
pick,chick,1,0,1,pIk,3,I,1,4,8.07,tSIk,3,I,1,5,8.1,2,2,0
prick,chick,1,0,1,prIk,4,I,1,5,6.82,tSIk,3,I,1,5,8.1,2,2,0
thick,chick,2,0,1,TIk,3,I,1,5,10.37,tSIk,3,I,1,5,8.1,1,2,1
chick,chicken,1,1,0,tSIk,3,I,1,5,8.12,tSI.k@n,5,I.,2,7,5.6,2,3,0
fix,chicks,2,0,1,fIks,4,I,1,3,7.94,tSIks,4,I,1,6,5.2,5,2,1
six,chicks,3,0,1,sIks,4,I,1,3,8.39,tSIks,4,I,1,6,5.2,5,2,2
chime,chide,1,0,0,tSaIm,3,aI,1,5,5.68,tSaId,3,aI,1,5,5.6,1,1,0
guide,chide,1,0,1,gaId,3,aI,1,5,6.78,tSaId,3,aI,1,5,5.6,2,2,0
hide,chide,2,0,1,haId,3,aI,1,4,7.96,tSaId,3,aI,1,5,5.6,1,2,1
ride,chide,1,0,1,raId,3,aI,1,4,7.51,tSaId,3,aI,1,5,5.6,2,2,0
side,chide,1,0,1,saId,3,aI,1,4,7.99,tSaId,3,aI,1,5,5.6,2,2,0
slide,chide,1,0,1,slaId,4,aI,1,5,6.62,tSaId,3,aI,1,5,5.6,2,2,0
tide,chide,1,0,1,taId,3,aI,1,4,7.75,tSaId,3,aI,1,5,5.6,2,1,0
wide,chide,1,0,1,waId,3,aI,1,4,8.17,tSaId,3,aI,1,5,5.6,2,2,0
beef,chief,1,0,1,bif,3,i,1,4,8.99,tSif,3,i,1,5,7.3,3,2,0
chafe,chief,4,0,0,tSef,3,e,1,5,7.59,tSif,3,i,1,5,7.3,3,1,2
chef,chief,5,0,0,SEf,3,E,1,4,6.75,tSif,3,i,1,5,7.3,1,2,3
grief,chief,2,0,1,grif,4,i,1,5,9.88,tSif,3,i,1,5,7.3,2,2,1
leaf,chief,1,0,1,lif,3,i,1,4,7.63,tSif,3,i,1,5,7.3,4,2,0
reef,chief,1,0,1,rif,3,i,1,4,7.36,tSif,3,i,1,5,7.3,3,2,0
thief,chief,5,0,1,Tif,3,i,1,5,9.85,tSif,3,i,1,5,7.3,1,2,3
mild,child,17,0,1,maIld,4,aI,1,4,8.32,tSaIld,4,aI,1,5,8,2,2,3
wild,child,21,1,1,waIld,4,aI,1,4,7.59,tSaIld,4,aI,1,5,8,2,2,3
child,chill,1,0,0,tSaIld,4,aI,1,5,7.98,tSIl,3,I,1,5,8.1,1,2,0
dill,chill,1,0,1,dIl,3,I,1,4,9.05,tSIl,3,I,1,5,8.1,2,2,0
fill,chill,1,0,1,fIl,3,I,1,4,9.53,tSIl,3,I,1,5,8.1,2,2,0
frill,chill,4,0,1,frIl,4,I,1,5,6.84,tSIl,3,I,1,5,8.1,2,2,2
grill,chill,2,0,1,grIl,4,I,1,5,6.11,tSIl,3,I,1,5,8.1,2,2,1
sill,chill,1,0,1,sIl,3,I,1,4,8.79,tSIl,3,I,1,5,8.1,2,2,0
spill,chill,1,0,1,spIl,4,I,1,5,7.9,tSIl,3,I,1,5,8.1,2,2,0
child,chilled,1,0,0,tSaIld,4,aI,1,5,7.98,tSIld,4,I,1,7,5.9,2,1,0
climb,chime,1,0,1,klaIm,4,aI,1,5,4.06,tSaIm,3,aI,1,5,5.7,2,2,0
crime,chime,3,0,1,kraIm,4,aI,1,5,6.49,tSaIm,3,aI,1,5,5.7,1,2,2
dime,chime,5,0,1,daIm,3,aI,1,4,8.01,tSaIm,3,aI,1,5,5.7,2,2,3
grime,chime,2,0,1,graIm,4,aI,1,5,7.77,tSaIm,3,aI,1,5,5.7,2,2,1
lime,chime,3,0,1,laIm,3,aI,1,4,8.33,tSaIm,3,aI,1,5,5.7,2,2,2
mine,chime,1,0,0,maIn,3,aI,1,4,7.93,tSaIm,3,aI,1,5,5.7,3,3,0
prime,chime,2,0,1,praIm,4,aI,1,5,7.66,tSaIm,3,aI,1,5,5.7,2,2,1
rhyme,chime,3,0,1,raIm,3,aI,1,5,5.92,tSaIm,3,aI,1,5,5.7,2,2,2
slime,chime,1,0,1,slaIm,4,aI,1,5,6.68,tSaIm,3,aI,1,5,5.7,2,2,0
theme,chime,1,0,0,Tim,3,i,1,5,11.1,tSaIm,3,aI,1,5,5.7,2,4,0
time,chime,1,0,1,taIm,3,aI,1,4,7.28,tSaIm,3,aI,1,5,5.7,2,1,0
chime,chimp,1,0,0,tSaIm,3,aI,1,5,5.68,tSImp,4,I,1,5,6.2,1,2,0
chain,chin,1,0,0,tSen,3,e,1,5,6.33,tSIn,3,I,1,4,6.9,1,1,0
cheek,chin,1,1,0,tSik,3,i,1,5,8.8,tSIn,3,I,1,4,6.9,3,2,0
skin,chin,1,0,1,skIn,4,I,1,4,7.68,tSIn,3,I,1,4,6.9,2,2,0
slim,chin,1,0,0,slIm,4,I,1,4,7.41,tSIn,3,I,1,4,6.9,3,3,0
spin,chin,1,0,1,spIn,4,I,1,4,6.89,tSIn,3,I,1,4,6.9,2,2,0
thin,chin,1,0,1,TIn,3,I,1,4,10.11,tSIn,3,I,1,4,6.9,1,2,0
cheap,chip,1,0,0,tSip,3,i,1,5,7.64,tSIp,3,I,1,4,6.8,2,1,0
chew,chip,1,0,0,tSu,2,u,1,4,6.23,tSIp,3,I,1,4,6.8,2,2,0
chief,chip,1,0,0,tSif,3,i,1,5,7.33,tSIp,3,I,1,4,6.8,2,2,0
chirp,chip,1,0,0,tS3`p,3,3`,1,5,5.82,tSIp,3,I,1,4,6.8,1,2,0
chop,chip,2,0,0,tSAp,3,A,1,4,7.05,tSIp,3,I,1,4,6.8,1,1,1
flip,chip,1,0,1,flIp,4,I,1,4,7.4,tSIp,3,I,1,4,6.8,2,2,0
gyp,chip,1,0,1,dZIp,3,?,1,3,8.49,tSIp,3,I,1,4,6.8,3,2,0
hip,chip,2,0,1,hIp,3,I,1,3,8.14,tSIp,3,I,1,4,6.8,1,2,1
trip,chip,1,0,1,trIp,4,I,1,4,7.15,tSIp,3,I,1,4,6.8,2,1,0
bird,chirp,1,1,0,b3`d,3,3`,1,4,6.62,tS3`p,3,3`,1,5,5.8,3,3,0
cheap,chirp,1,0,0,tSip,3,i,1,5,7.64,tS3`p,3,3`,1,5,5.8,2,2,0
chip,chirp,1,0,0,tSIp,3,I,1,4,6.83,tS3`p,3,3`,1,5,5.8,1,2,0
perch,chirp,1,0,0,p3`tS,3,3`,1,5,5.89,tS3`p,3,3`,1,5,5.8,5,4,0
hive,chive,3,0,1,haIv,3,aI,1,4,9.02,tSaIv,3,aI,1,5,5.3,1,2,2
live,chive,1,0,1,lIv,3,I,1,4,8.63,tSaIv,3,aI,1,5,5.3,2,3,0
broke,chock,1,0,0,brok,4,o,1,5,7.76,tSAk,3,A,1,5,8.3,4,3,0
lyre,choir,1,0,1,laIr,3,aI,1,4,6.35,kwaIr,4,aI,1,5,9.8,5,2,0
wire,choir,1,0,1,waIr,3,aI,1,4,8.43,kwaIr,4,aI,1,5,9.8,4,1,0
broke,choke,1,0,1,brok,4,o,1,5,7.76,tSok,3,o,1,5,5.1,2,2,0
cloak,choke,3,0,1,klok,4,o,1,5,7.66,tSok,3,o,1,5,5.1,3,2,2
coke,choke,9,0,1,kok,3,o,1,4,8.46,tSok,3,o,1,5,5.1,1,2,3
