Cue,Target,Frequency,Semantic,Rhyme,PronCue,NPhonCue,PronCue_processed,NSyllCue,cue_Length,cue_Freq_N,PhonTarget,NPhonTarget,PhonTarget_processed,NSyllTarget,Target_Length,Target_Freq_N,word_dist,pron_dist,category
burn,ear,1,0,0,b3`n,3,3`,1,4,7.2,Ir,2,I,1,3,9.6,3,4,0
cheer,ear,1,0,1,tSIr,3,I,1,5,7.77,Ir,2,I,1,3,9.6,3,2,0
deaf,ear,1,1,0,dEf,3,E,1,4,9.14,Ir,2,I,1,3,9.6,2,3,0
deer,ear,2,0,1,dIr,3,I,1,4,6.64,Ir,2,I,1,3,9.6,2,1,1
earth,ear,6,0,0,3`T,2,3`,1,5,7.05,Ir,2,I,1,3,9.6,2,3,3
gear,ear,7,0,1,gIr,3,I,1,4,9.06,Ir,2,I,1,3,9.6,1,1,3
heart,ear,5,0,0,hArt,4,A,1,5,6.97,Ir,2,I,1,3,9.6,2,3,3
herb,ear,1,0,0,3`b,2,3`,1,4,8.1,Ir,2,I,1,3,9.6,3,3,0
learn,ear,1,0,0,l3`n,3,3`,1,5,6.06,Ir,2,I,1,3,9.6,2,4,0
oar,ear,1,0,0,Or,2,O,1,3,9.04,Ir,2,I,1,3,9.6,1,1,0
pearl,ear,7,0,0,p3`l,3,3`,1,5,5.73,Ir,2,I,1,3,9.6,2,4,3
pier,ear,3,0,1,pIr,3,I,1,4,6.61,Ir,2,I,1,3,9.6,3,1,2
search,ear,3,0,0,s3`tS,3,3`,1,6,6.44,Ir,2,I,1,3,9.6,3,5,2
steer,ear,1,0,1,stIr,4,I,1,5,7.44,Ir,2,I,1,3,9.6,3,2,0
tear,ear,8,0,1,tIr,3,I,1,4,8.48,Ir,2,I,1,3,9.6,1,1,3
year,ear,11,0,1,jIr,3,I,1,4,9.05,Ir,2,I,1,3,9.6,1,1,3
girl,earl,2,0,1,g3`l,3,3`,1,4,5.27,3`l,2,3`,1,4,8,2,1,1
barn,earn,1,0,0,bArn,4,A,1,4,7.56,3`n,2,3`,1,4,7.6,1,3,0
earth,earn,1,0,0,3`T,2,3`,1,5,7.05,3`n,2,3`,1,4,7.6,2,1,0
learn,earn,11,0,1,l3`n,3,3`,1,5,6.06,3`n,2,3`,1,4,7.6,1,1,3
term,earn,1,0,0,t3`m,3,3`,1,4,7.18,3`n,2,3`,1,4,7.6,3,2,0
yarn,earn,1,0,0,jArn,4,A,1,4,7.74,3`n,2,3`,1,4,7.6,1,3,0
birth,earth,4,0,1,b3`T,3,3`,1,5,6.18,3`T,2,3`,1,5,7.1,2,1,2
death,earth,2,0,0,dET,3,E,1,5,8.66,3`T,2,3`,1,5,7.1,2,2,1
hearth,earth,12,0,1,hArT,4,A,1,6,8.1,3`T,2,3`,1,5,7.1,1,3,3
verse,earth,1,0,0,v3`s,3,3`,1,5,5.82,3`T,2,3`,1,5,7.1,4,2,0
wreath,earth,1,0,0,riT,3,i,1,6,9.58,3`T,2,3`,1,5,7.1,3,2,0
cheese,ease,1,0,1,tSiz,3,i,1,6,1.1,iz,2,i,1,4,8.4,3,2,0
east,ease,1,0,0,ist,3,i,1,4,8.6,iz,2,i,1,4,8.4,1,2,0
grease,ease,7,0,0,gris,4,i,1,6,6.22,iz,2,i,1,4,8.4,2,3,3
ooze,ease,1,0,0,uz,2,u,1,4,4.44,iz,2,i,1,4,8.4,3,1,0
seize,ease,2,0,1,siz,3,i,1,5,6.4,iz,2,i,1,4,8.4,3,1,1
wheeze,ease,1,0,1,hwiz,4,i,1,6,3.09,iz,2,i,1,4,8.4,4,2,0
beast,east,13,0,1,bist,4,i,1,5,8.42,ist,3,i,1,4,8.6,1,1,3
cost,east,1,0,0,kOst,4,O,1,4,7.71,ist,3,i,1,4,8.6,2,2,0
fast,east,1,0,0,fast,4,a,1,4,8.47,ist,3,i,1,4,8.6,1,2,0
least,east,7,0,1,list,4,i,1,5,7.55,ist,3,i,1,4,8.6,1,1,3
piece,east,1,0,0,pis,3,i,1,5,6.51,ist,3,i,1,4,8.6,5,2,0
tease,east,1,0,0,tiz,3,i,1,5,7.68,ist,3,i,1,4,8.6,2,3,0
crease,easy,1,0,0,kris,4,i,1,6,9.6,iz.i,3,i,2,4,10,3,4,0
freeze,easy,5,0,0,friz,4,i,1,6,4.99,iz.i,3,i,2,4,10,5,4,3
wheeze,easy,1,0,0,hwiz,4,i,1,6,3.09,iz.i,3,i,2,4,10,5,4,0
beet,eat,2,0,1,bit,3,i,1,4,9.42,it,2,i,1,3,8.5,2,1,1
breathe,eat,1,0,0,briD,4,i,1,7,4.36,it,2,i,1,3,8.5,4,3,0
chief,eat,1,0,0,tSif,3,i,1,5,7.33,it,2,i,1,3,8.5,5,3,0
death,eat,6,0,0,dET,3,E,1,5,8.66,it,2,i,1,3,8.5,2,3,3
feet,eat,4,0,1,fit,3,i,1,4,8.66,it,2,i,1,3,8.5,2,1,2
health,eat,1,1,0,hElT,4,E,1,6,7.71,it,2,i,1,3,8.5,3,4,0
heath,eat,5,0,0,hiT,3,i,1,5,8.77,it,2,i,1,3,8.5,2,2,3
leaf,eat,1,0,0,lif,3,i,1,4,7.63,it,2,i,1,3,8.5,2,2,0
neat,eat,5,0,1,nit,3,i,1,4,8.17,it,2,i,1,3,8.5,1,1,3
seal,eat,1,0,0,sil,3,i,1,4,7.85,it,2,i,1,3,8.5,2,2,0
sneak,eat,1,0,0,snik,4,i,1,5,7.73,it,2,i,1,3,8.5,3,3,0
sweet,eat,1,0,1,swit,4,i,1,5,7.1,it,2,i,1,3,8.5,3,2,0
treat,eat,4,0,1,trit,4,i,1,5,10.3,it,2,i,1,3,8.5,2,2,2
wreath,eat,4,0,0,riT,3,i,1,6,9.58,it,2,i,1,3,8.5,3,2,2
fudge,edge,1,0,0,fVdZ,3,?,1,5,7.73,EdZ,2,E,1,4,5.4,2,2,0
ledge,edge,11,0,1,lEdZ,3,E,1,5,7.59,EdZ,2,E,1,4,5.4,1,1,3
pledge,edge,3,0,1,plEdZ,4,E,1,6,4.49,EdZ,2,E,1,4,5.4,2,2,2
deal,eel,6,0,1,dil,3,i,1,4,8.2,il,2,i,1,3,7.4,2,1,3
elk,eel,1,0,0,Elk,3,E,1,3,7.57,il,2,i,1,3,7.4,2,2,0
heal,eel,5,0,1,hil,3,i,1,4,8.47,il,2,i,1,3,7.4,2,1,3
kneel,eel,1,0,1,nil,3,i,1,5,6.38,il,2,i,1,3,7.4,2,1,0
peel,eel,9,0,1,pil,3,i,1,4,7.31,il,2,i,1,3,7.4,1,1,3
reef,eel,1,0,0,rif,3,i,1,4,7.36,il,2,i,1,3,7.4,2,2,0
seal,eel,2,0,1,sil,3,i,1,4,7.85,il,2,i,1,3,7.4,2,1,1
steal,eel,2,0,1,stil,4,i,1,5,8.05,il,2,i,1,3,7.4,3,2,1
veal,eel,2,0,1,vil,3,i,1,4,7.58,il,2,i,1,3,7.4,2,1,1
wreck,effect,1,0,0,rEk,3,E,1,5,4.94,I.fEkt,5,E,2,6,9.8,4,4,0
keg,egg,1,0,1,kEg,3,E,1,3,7.64,Eg,2,E,1,3,7.1,2,1,0
me,eh,1,0,0,mi,2,i,1,2,11.34,e,1,e,1,2,10.5,2,2,0
great,eight,1,0,1,gret,4,e,1,5,5.25,et,2,e,1,5,9.9,4,2,0
neigh,eight,1,0,0,ne,2,e,1,5,7.92,et,2,e,1,5,9.9,2,2,0
weigh,eight,1,0,0,we,2,e,1,5,5.93,et,2,e,1,5,9.9,2,2,0
safe,eighth,1,0,0,sef,3,e,1,4,8.53,etT,3,e,1,6,6,6,3,0
elk,elf,4,0,0,Elk,3,E,1,3,7.57,Elf,3,E,1,3,7.3,1,1,2
else,elf,1,0,0,Els,3,E,1,4,6.09,Elf,3,E,1,3,7.3,2,1,0
half,elf,1,0,0,haf,3,a,1,4,7.36,Elf,3,E,1,3,7.3,2,2,0
shelf,elf,14,0,1,SElf,4,E,1,5,7.44,Elf,3,E,1,3,7.3,2,1,3
welsh,elf,1,0,0,wElS,4,E,1,5,7.87,Elf,3,E,1,3,7.3,3,2,0
sheet,elite,1,0,1,Sit,3,i,1,5,7.32,I.lit,4,i,2,5,3.2,5,3,0
elf,elk,1,0,0,Elf,3,E,1,3,7.28,Elk,3,E,1,3,7.6,1,1,0
else,elk,2,0,0,Els,3,E,1,4,6.09,Elk,3,E,1,3,7.6,2,1,1
else,elm,1,0,0,Els,3,E,1,4,6.09,Elm,3,E,1,3,7.3,2,1,0
dope,elope,1,0,1,dop,3,o,1,4,7.58,I.lop,4,o,2,5,7.9,2,3,0
pope,elope,2,0,1,pop,3,o,1,4,7.56,I.lop,4,o,2,5,7.9,2,3,1
slope,elope,5,0,1,slop,4,o,1,5,5.69,I.lop,4,o,2,5,7.9,1,2,3
FALSE,else,1,0,0,fOls,4,O,1,5,3.47,Els,3,E,1,4,6.1,5,2,0
feud,elude,2,0,1,fjud,4,u,1,4,8.7,I.lud,4,u,2,5,3.9,3,3,1
merge,encourage,1,0,0,m3`dZ,3,3`,1,5,6.55,In.k3`.rIdZ,7,3`.,3,9,5.6,6,7,0
blend,end,1,0,1,blEnd,5,E,1,5,6.57,End,3,E,1,3,8.6,2,2,0
lend,end,5,0,1,lEnd,4,E,1,4,7.61,End,3,E,1,3,8.6,1,1,3
rear,end,1,0,0,rIr,3,I,1,4,9.34,End,3,E,1,3,8.6,3,3,0
spend,end,6,0,1,spEnd,5,E,1,5,8.16,End,3,E,1,3,8.6,2,2,3
trend,end,4,0,1,trEnd,5,E,1,5,6.61,End,3,E,1,3,8.6,2,2,2
cure,endure,1,0,1,kjUr,4,U,1,4,7.98,In.dUr,5,U,2,6,9.8,3,4,0
cage,engage,1,0,1,kedZ,3,e,1,4,9.51,In.gedZ,5,e,2,6,4.3,3,4,0
slice,entice,1,0,1,slaIs,4,aI,1,5,8.34,In.taIs,5,aI,2,6,11,3,4,0
ease,eraser,1,0,0,iz,2,i,1,4,8.4,I.res.@`,5,e,3,6,6.8,2,8,0
catch,etch,1,0,0,katS,3,a,1,5,7.78,EtS,2,E,1,4,9.6,2,2,0
stretch,etch,2,0,1,strEtS,5,E,1,7,3.5,EtS,2,E,1,4,9.6,3,3,1
leave,eve,5,0,1,liv,3,i,1,5,5.55,iv,2,i,1,3,6.8,2,1,3
weave,eve,1,0,1,wiv,3,i,1,5,9.12,iv,2,i,1,3,6.8,2,1,0
new,ewe,1,0,1,nu,2,u,1,3,7.84,ju,2,u,1,3,8.4,2,1,0
you,ewe,1,0,0,ju,2,u,1,3,6.14,ju,2,u,1,3,8.4,3,0,0
halt,exalt,1,0,1,hOlt,4,O,1,4,7.45,Ig.zOlt,6,O,2,5,6.9,2,4,0
text,exit,1,0,0,tEkst,5,E,1,4,9.34,Eg.z@t,5,E,2,4,8.5,2,5,0
buy,eye,2,0,1,baI,2,a,1,3,9.73,aI,1,aI,1,3,6.6,3,1,1
dry,eye,3,0,1,draI,3,?,1,3,8.19,aI,1,aI,1,3,6.6,3,2,2
ewe,eye,2,0,0,ju,2,u,1,3,8.41,aI,1,aI,1,3,6.6,1,2,1
fry,eye,2,0,1,fraI,3,?,1,3,7.82,aI,1,aI,1,3,6.6,3,2,1
key,eye,1,0,1,ki,2,i,1,3,7.22,aI,1,aI,1,3,6.6,2,2,0
pie,eye,1,0,1,paI,2,aI,1,3,7.92,aI,1,aI,1,3,6.6,2,1,0
spy,eye,3,0,1,spaI,3,a,1,3,8.38,aI,1,aI,1,3,6.6,3,2,2
prize,eyes,4,0,1,praIz,4,aI,1,5,10.32,aIz,2,aI,1,4,5.1,5,2,2
wise,eyes,3,0,1,waIz,3,aI,1,4,8.37,aIz,2,aI,1,4,5.1,4,1,2
cab,fab,1,0,1,kab,3,a,1,3,8.3,fab,3,a,1,3,8.1,1,1,0
grab,fab,1,0,1,grab,4,a,1,4,7.48,fab,3,a,1,3,8.1,2,2,0
rob,fab,1,0,0,rAb,3,A,1,3,7.49,fab,3,a,1,3,8.1,2,2,0
ace,face,15,0,1,es,2,e,1,3,8.63,fes,3,e,1,4,8.2,1,1,3
bass,face,2,0,1,bes,3,e,1,4,7.4,fes,3,e,1,4,8.2,3,1,1
chase,face,1,0,1,tSes,3,e,1,5,7.77,fes,3,e,1,4,8.2,3,2,0
fact,face,2,0,0,fakt,4,a,1,4,8.71,fes,3,e,1,4,8.2,1,3,1
lace,face,5,0,1,les,3,e,1,4,7.28,fes,3,e,1,4,8.2,1,1,3
race,face,8,0,1,res,3,e,1,4,8.18,fes,3,e,1,4,8.2,1,1,3
trace,face,2,0,1,tres,4,e,1,5,8.17,fes,3,e,1,4,8.2,2,2,1
baste,faced,1,0,1,best,4,e,1,5,8.02,fest,4,e,1,5,6.4,4,1,0
face,fact,1,0,0,fes,3,e,1,4,8.23,fakt,4,a,1,4,8.7,1,3,0
knack,fact,1,0,0,nak,3,a,1,5,8.13,fakt,4,a,1,4,8.7,3,2,0
yak,fact,2,0,0,jak,3,a,1,3,6.7,fakt,4,a,1,4,8.7,3,2,1
ad,fad,6,0,1,ad,2,a,1,2,10.6,fad,3,a,1,3,9.2,1,1,3
bad,fad,2,0,1,bad,3,a,1,3,8.76,fad,3,a,1,3,9.2,1,1,1
dad,fad,2,0,1,dad,3,a,1,3,8.93,fad,3,a,1,3,9.2,1,1,1
glad,fad,3,0,1,glad,4,a,1,4,6.92,fad,3,a,1,3,9.2,2,2,2
pad,fad,1,0,1,pad,3,a,1,3,8.68,fad,3,a,1,3,9.2,1,1,0
sad,fad,1,0,1,sad,3,a,1,3,9.1,fad,3,a,1,3,9.2,1,1,0
blade,fade,5,0,1,bled,4,e,1,5,6.8,fed,3,e,1,4,7.3,2,2,3
fad,fade,5,0,0,fad,3,a,1,3,9.24,fed,3,e,1,4,7.3,1,1,3
grade,fade,2,0,1,gred,4,e,1,5,7.68,fed,3,e,1,4,7.3,2,2,1
maid,fade,2,0,1,med,3,e,1,4,10,fed,3,e,1,4,7.3,3,1,1
shade,fade,4,0,1,Sed,3,e,1,5,8.12,fed,3,e,1,4,7.3,2,1,2
spade,fade,3,0,1,sped,4,e,1,5,7.35,fed,3,e,1,4,7.3,2,2,2
trade,fade,2,0,1,tred,4,e,1,5,9.33,fed,3,e,1,4,7.3,2,2,1
ale,fail,4,0,1,el,2,e,1,3,8.58,fel,3,e,1,4,7.9,3,1,2
fall,fail,6,0,0,fOl,3,O,1,4,9.46,fel,3,e,1,4,7.9,1,1,3
fault,fail,1,0,0,fOlt,4,O,1,5,7.98,fel,3,e,1,4,7.9,2,2,0
flunk,fail,1,1,0,flVNk,5,?,1,5,5.57,fel,3,e,1,4,7.9,4,4,0
fraud,fail,1,0,0,frOd,4,O,1,5,5.23,fel,3,e,1,4,7.9,3,3,0
jail,fail,3,0,1,dZel,3,e,1,4,8.12,fel,3,e,1,4,7.9,1,2,2
male,fail,5,0,1,mel,3,e,1,4,7.75,fel,3,e,1,4,7.9,3,1,3
pail,fail,5,0,1,pel,3,e,1,4,8.03,fel,3,e,1,4,7.9,1,1,3
rail,fail,3,0,1,rel,3,e,1,4,8.15,fel,3,e,1,4,7.9,1,1,2
sale,fail,5,0,1,sel,3,e,1,4,8,fel,3,e,1,4,7.9,3,1,3
snail,fail,1,0,1,snel,4,e,1,5,5.84,fel,3,e,1,4,7.9,2,2,0
tale,fail,4,0,1,tel,3,e,1,4,7.86,fel,3,e,1,4,7.9,3,1,2
whale,fail,2,0,1,hwel,4,e,1,5,9.73,fel,3,e,1,4,7.9,4,2,1
faint,fain,1,0,0,fent,4,e,1,5,7.02,fen,3,e,1,4,7.8,1,1,0
reign,fain,1,0,1,ren,3,e,1,5,5.06,fen,3,e,1,4,7.8,3,1,0
faith,faint,1,0,0,feT,3,e,1,5,6.15,fent,4,e,1,5,7,2,2,0
paint,faint,11,0,1,pent,4,e,1,5,7.98,fent,4,e,1,5,7,1,1,3
taint,faint,11,0,1,tent,4,e,1,5,7.17,fent,4,e,1,5,7,1,1,3
air,fair,9,0,1,Er,2,E,1,3,7.82,fEr,3,E,1,4,7.4,1,1,3
chair,fair,2,0,1,tSEr,3,E,1,5,8.07,fEr,3,E,1,4,7.4,2,2,1
faith,fair,2,0,0,feT,3,e,1,5,6.15,fEr,3,E,1,4,7.4,2,2,1
feign,fair,1,0,1,fen,3,e,1,5,6.53,fEr,3,E,1,4,7.4,3,2,0
glare,fair,2,0,1,glEr,4,E,1,5,5.88,fEr,3,E,1,4,7.4,4,2,1
hare,fair,2,0,1,hEr,3,E,1,4,8.51,fEr,3,E,1,4,7.4,3,1,1
lair,fair,3,0,1,lEr,3,E,1,4,8.28,fEr,3,E,1,4,7.4,1,1,2
pair,fair,2,0,1,pEr,3,E,1,4,7.73,fEr,3,E,1,4,7.4,1,1,1
rare,fair,4,0,1,rEr,3,E,1,4,7.99,fEr,3,E,1,4,7.4,3,1,2
square,fair,1,1,1,skwEr,5,E,1,6,7.43,fEr,3,E,1,4,7.4,5,3,0
stare,fair,2,0,1,stEr,4,E,1,5,9.15,fEr,3,E,1,4,7.4,4,2,1
tear,fair,1,0,1,tIr,3,I,1,4,8.48,fEr,3,E,1,4,7.4,3,2,0
wear,fair,1,0,1,wEr,3,E,1,4,8.72,fEr,3,E,1,4,7.4,3,1,0
fair,fairy,1,0,0,fEr,3,E,1,4,7.43,fE.ri,4,E.,2,5,6.7,1,2,0
chafe,faith,1,0,0,tSef,3,e,1,5,7.59,feT,3,e,1,5,6.2,5,3,0
filth,faith,1,0,0,fIlT,4,I,1,5,5.09,feT,3,e,1,5,6.2,2,2,0
bake,fake,1,0,1,bek,3,e,1,4,8.41,fek,3,e,1,4,8.5,1,1,0
FALSE,fake,1,1,0,fOls,4,O,1,5,3.47,fek,3,e,1,4,8.5,5,3,0
flake,fake,2,0,1,flek,4,e,1,5,7.42,fek,3,e,1,4,8.5,1,1,1
fraud,fake,1,0,0,frOd,4,O,1,5,5.23,fek,3,e,1,4,8.5,3,3,0
great,fake,1,0,0,gret,4,e,1,5,5.25,fek,3,e,1,4,8.5,5,3,0
make,fake,5,0,1,mek,3,e,1,4,7.95,fek,3,e,1,4,8.5,1,1,3
plague,fake,1,0,0,pleg,4,e,1,6,4.74,fek,3,e,1,4,8.5,4,3,0
snake,fake,1,0,1,snek,4,e,1,5,6.39,fek,3,e,1,4,8.5,2,2,0
steak,fake,2,0,1,stek,4,e,1,5,8.64,fek,3,e,1,4,8.5,4,2,1
wake,fake,4,0,1,wek,3,e,1,4,8.36,fek,3,e,1,4,8.5,1,1,2
ball,fall,9,0,1,bOl,3,O,1,4,8.14,fOl,3,O,1,4,9.5,1,1,3
crawl,fall,2,0,1,krOl,4,O,1,5,5.3,fOl,3,O,1,4,9.5,3,2,1
drawl,fall,3,0,1,drOl,4,O,1,5,7.38,fOl,3,O,1,4,9.5,3,2,2
FALSE,fall,3,0,0,fOls,4,O,1,5,3.47,fOl,3,O,1,4,9.5,5,1,2
golf,fall,1,0,0,gAlf,4,A,1,4,9.05,fOl,3,O,1,4,9.5,3,3,0
haul,fall,7,0,1,hOl,3,O,1,4,7.44,fOl,3,O,1,4,9.5,2,1,3
mall,fall,7,0,1,mOl,3,O,1,4,8.36,fOl,3,O,1,4,9.5,1,1,3
stall,fall,3,0,1,stOl,4,O,1,5,9.15,fOl,3,O,1,4,9.5,2,2,2
wall,fall,8,0,1,wOl,3,O,1,4,9.13,fOl,3,O,1,4,9.5,1,1,3
else,FALSE,2,0,0,Els,3,E,1,4,6.09,fOls,4,O,1,5,3.5,5,2,1
fraud,FALSE,1,1,0,frOd,4,O,1,5,5.23,fOls,4,O,1,5,3.5,5,3,0
blame,fame,2,0,1,blem,4,e,1,5,6.96,fem,3,e,1,4,9,2,2,1
claim,fame,9,0,1,klem,4,e,1,5,6.5,fem,3,e,1,4,9,4,2,3
flame,fame,2,0,1,flem,4,e,1,5,7.87,fem,3,e,1,4,9,1,1,1
frame,fame,6,0,1,frem,4,e,1,5,10.45,fem,3,e,1,4,9,1,1,3
game,fame,6,0,1,gem,3,e,1,4,7.77,fem,3,e,1,4,9,1,1,3
name,fame,6,0,1,nem,3,e,1,4,8.36,fem,3,e,1,4,9,1,1,3
reign,fame,1,0,0,ren,3,e,1,5,5.06,fem,3,e,1,4,9,5,2,0
shame,fame,5,0,1,Sem,3,e,1,5,7.82,fem,3,e,1,4,9,2,1,3
ban,fan,9,0,1,ban,3,a,1,3,9.42,fan,3,a,1,3,9.4,1,1,3
brand,fan,1,0,0,brand,5,a,1,5,6.74,fan,3,a,1,3,9.4,3,3,0
faint,fan,1,0,0,fent,4,e,1,5,7.02,fan,3,a,1,3,9.4,2,2,0
fin,fan,1,0,0,fIn,3,I,1,3,8.62,fan,3,a,1,3,9.4,1,1,0
man,fan,6,0,1,man,3,a,1,3,9.32,fan,3,a,1,3,9.4,1,1,3
plan,fan,1,0,1,plan,4,a,1,4,8.21,fan,3,a,1,3,9.4,2,2,0
swan,fan,1,0,0,swAn,4,A,1,4,7.62,fan,3,a,1,3,9.4,2,3,0
than,fan,2,0,1,Dan,3,a,1,4,9.06,fan,3,a,1,3,9.4,2,1,1
bang,fang,2,0,1,baN,3,a,1,4,7.84,faN,3,a,1,4,8.2,1,1,1
hang,fang,2,0,1,haN,3,a,1,4,8.51,faN,3,a,1,4,8.2,1,1,1
brand,fanned,2,0,1,brand,5,a,1,5,6.74,fand,4,a,1,6,6,4,2,1
arch,far,1,0,0,ArtS,3,A,1,4,5.66,fAr,3,A,1,3,9,3,3,0
car,far,11,0,1,kAr,3,A,1,3,8.84,fAr,3,A,1,3,9,1,1,3
fair,far,1,0,0,fEr,3,E,1,4,7.43,fAr,3,A,1,3,9,1,1,0
farm,far,1,0,0,fArm,4,A,1,4,7.25,fAr,3,A,1,3,9,1,1,0
near,far,1,1,0,nIr,3,I,1,4,8.75,fAr,3,A,1,3,9,2,2,0
shark,far,1,0,0,SArk,4,A,1,5,7.56,fAr,3,A,1,3,9,3,2,0
tar,far,8,0,1,tAr,3,A,1,3,9.1,fAr,3,A,1,3,9,1,1,3
yarn,far,1,0,0,jArn,4,A,1,4,7.74,fAr,3,A,1,3,9,2,2,0
force,farce,2,0,0,fOrs,4,O,1,5,7.71,fArs,4,A,1,5,11.2,1,1,1
starch,farce,1,0,0,stArtS,5,A,1,6,4.29,fArs,4,A,1,5,11.2,3,4,0
care,fare,4,0,1,kEr,3,E,1,4,8.66,fEr,3,E,1,4,7.9,1,1,2
far,fare,1,0,0,fAr,3,A,1,3,9.01,fEr,3,E,1,4,7.9,1,1,0
hare,fare,1,0,1,hEr,3,E,1,4,8.51,fEr,3,E,1,4,7.9,1,1,0
rare,fare,1,0,1,rEr,3,E,1,4,7.99,fEr,3,E,1,4,7.9,1,1,0
snare,fare,1,0,1,snEr,4,E,1,5,8.06,fEr,3,E,1,4,7.9,2,2,0
stare,fare,1,0,1,stEr,4,E,1,5,9.15,fEr,3,E,1,4,7.9,2,2,0
where,fare,2,0,1,hwEr,4,E,1,5,11.03,fEr,3,E,1,4,7.9,3,2,1
barn,farm,1,1,0,bArn,4,A,1,4,7.56,fArm,4,A,1,4,7.2,2,2,0
charm,farm,2,0,1,tSArm,4,A,1,5,6.94,fArm,4,A,1,4,7.2,2,2,1
lawn,farm,1,0,0,lOn,3,O,1,4,6.94,fArm,4,A,1,4,7.2,3,4,0
warm,farm,2,0,0,wOrm,4,O,1,4,8.05,fArm,4,A,1,4,7.2,1,2,1
yarn,farm,1,0,1,jArn,4,A,1,4,7.74,fArm,4,A,1,4,7.2,2,2,0
cart,fart,9,0,1,kArt,4,A,1,4,8.41,fArt,4,A,1,4,8.4,1,1,3
dart,fart,15,0,1,dArt,4,A,1,4,8.31,fArt,4,A,1,4,8.4,1,1,3
heart,fart,8,0,1,hArt,4,A,1,5,6.97,fArt,4,A,1,4,8.4,2,1,3
raft,fart,1,0,0,raft,4,a,1,4,5.35,fArt,4,A,1,4,8.4,2,3,0
squat,fart,1,0,0,skwAt,5,A,1,5,5.77,fArt,4,A,1,4,8.4,4,4,0
tart,fart,17,0,1,tArt,4,A,1,4,6.76,fArt,4,A,1,4,8.4,1,1,3
far,farther,1,0,0,fAr,3,A,1,3,9.01,fAr.D@`,5,A,2,7,11.3,4,4,0
ash,fast,1,0,0,aS,2,a,1,3,7.78,fast,4,a,1,4,8.5,2,3,0
ass,fast,2,0,0,as,2,a,1,3,8.34,fast,4,a,1,4,8.5,2,2,1
cast,fast,11,0,1,kast,4,a,1,4,8.39,fast,4,a,1,4,8.5,1,1,3
dash,fast,1,1,0,daS,3,a,1,4,7.81,fast,4,a,1,4,8.5,2,3,0
east,fast,1,0,0,ist,3,i,1,4,8.6,fast,4,a,1,4,8.5,1,2,0
gas,fast,3,0,0,gas,3,a,1,3,8.45,fast,4,a,1,4,8.5,2,2,2
graph,fast,1,0,0,graf,4,a,1,5,7.4,fast,4,a,1,4,8.5,4,4,0
last,fast,14,0,1,last,4,a,1,4,8.4,fast,4,a,1,4,8.5,1,1,3
match,fast,1,0,0,matS,3,a,1,5,7.73,fast,4,a,1,4,8.5,4,3,0
rash,fast,1,0,0,raS,3,a,1,4,7.57,fast,4,a,1,4,8.5,2,3,0
vast,fast,10,0,1,vast,4,a,1,4,7.83,fast,4,a,1,4,8.5,1,1,3
bat,fat,3,0,1,bat,3,a,1,3,9.06,fat,3,a,1,3,8.6,1,1,2
cat,fat,7,0,1,kat,3,a,1,3,8.76,fat,3,a,1,3,8.6,1,1,3
fad,fat,2,0,0,fad,3,a,1,3,9.24,fat,3,a,1,3,8.6,1,1,1
fault,fat,1,0,0,fOlt,4,O,1,5,7.98,fat,3,a,1,3,8.6,2,2,0
flap,fat,1,0,0,flap,4,a,1,4,7.33,fat,3,a,1,3,8.6,2,2,0
gnat,fat,8,0,1,nat,3,a,1,4,5.33,fat,3,a,1,3,8.6,2,1,3
mat,fat,8,0,1,mat,3,a,1,3,8.87,fat,3,a,1,3,8.6,1,1,3
pat,fat,1,0,1,pat,3,a,1,3,8.73,fat,3,a,1,3,8.6,1,1,0
what,fat,1,0,0,hwVt,4,?,1,4,6.7,fat,3,a,1,3,8.6,2,3,0
date,fate,8,0,1,det,3,e,1,4,8.18,fet,3,e,1,4,8.2,1,1,3
fair,fate,1,0,0,fEr,3,E,1,4,7.43,fet,3,e,1,4,8.2,2,2,0
fake,fate,1,0,0,fek,3,e,1,4,8.52,fet,3,e,1,4,8.2,1,1,0
flat,fate,1,0,0,flat,4,a,1,4,6.4,fet,3,e,1,4,8.2,2,2,0
great,fate,4,0,1,gret,4,e,1,5,5.25,fet,3,e,1,4,8.2,4,2,2
late,fate,6,0,1,let,3,e,1,4,7.14,fet,3,e,1,4,8.2,1,1,3
mate,fate,4,0,1,met,3,e,1,4,8.34,fet,3,e,1,4,8.2,1,1,2
rate,fate,4,0,1,ret,3,e,1,4,8.18,fet,3,e,1,4,8.2,1,1,2
trait,fate,1,0,1,tret,4,e,1,5,8.93,fet,3,e,1,4,8.2,4,2,0
FALSE,fault,1,0,0,fOls,4,O,1,5,3.47,fOlt,4,O,1,5,8,5,1,0
malt,fault,7,0,1,mOlt,4,O,1,4,7.7,fOlt,4,O,1,5,8,2,1,3
vault,fault,8,0,1,vOlt,4,O,1,5,5.92,fOlt,4,O,1,5,8,1,1,3
awe,fawn,1,0,0,O,1,O,1,3,8.24,fOn,3,O,1,4,6.5,2,2,0
dawn,fawn,13,0,1,dOn,3,O,1,4,8.03,fOn,3,O,1,4,6.5,1,1,3
few,fawn,1,0,0,fju,3,?,1,3,7.63,fOn,3,O,1,4,6.5,2,2,0
gone,fawn,2,0,1,gOn,3,O,1,4,8.5,fOn,3,O,1,4,6.5,4,1,1
